bare,4096,8.4487e-07
bare,16384,2.130625e-06
bare,65536,7.151767e-06
bare,262144,2.5374207e-05
bare,1048576,8.8416113e-05
runc,4096,1.163733e-06
runc,16384,2.874373e-06
runc,65536,8.536752e-06
runc,262144,3.1085434e-05
runc,1048576,0.00011105241
runsc_ptrace,4096,3.2686185e-05
runsc_ptrace,16384,3.2428092e-05
runsc_ptrace,65536,3.7507842e-05
runsc_ptrace,262144,7.3980009e-05
runsc_ptrace,1048576,0.000149141735
runsc_kvm,4096,1.2435589e-05
runsc_kvm,16384,1.3796652e-05
runsc_kvm,65536,2.056919e-05
runsc_kvm,262144,4.6695677e-05
runsc_kvm,1048576,0.000128844971
kata,4096,1.6917113e-05
kata,16384,6.768023e-05
kata,65536,0.000275435916
kata,262144,0.001056169975
kata,1048576,0.00424290495